txn_id,customer_id,date,amount,category,channel
T006317,C0090,2026-02-04,-106.76,retail,card
T006440,C0092,2026-02-04,-90.34,groceries,card
T006444,C0092,2026-02-04,-94.8,retail,card
T006611,C0094,2026-02-04,-179.69,transfer_out,app_transfer
T006612,C0094,2026-02-04,-28.45,retail,card
T006707,C0095,2026-02-04,-32.5,groceries,card
T007386,C0107,2026-02-04,-53.74,dining,card
T007412,C0108,2026-02-04,-31.39,dining,card
T007478,C0109,2026-02-04,-22.38,subscription,direct_debit
T007896,C0115,2026-02-04,783.74,salary,inbound_transfer
T008037,C0117,2026-02-04,-28.61,dining,card
T008197,C0119,2026-02-04,-45.17,dining,card
T008363,C0121,2026-02-04,-7.63,transport,card
T008951,C0130,2026-02-04,-75.61,retail,card
T009189,C0133,2026-02-04,-53.18,groceries,card
T009290,C0134,2026-02-04,-14.33,subscription,direct_debit
T009435,C0136,2026-02-04,3134.6,salary,inbound_transfer
T009439,C0136,2026-02-04,-6.1,transport,card
T009446,C0136,2026-02-04,-51.74,groceries,card
T009503,C0137,2026-02-04,-6.85,transport,card
T009625,C0139,2026-02-04,-17.49,subscription,direct_debit
T009902,C0143,2026-02-04,-13.11,transport,card
T010310,C0150,2026-02-04,-29.68,transport,card
T010591,C0153,2026-02-04,-38.93,utilities,direct_debit
T011082,C0160,2026-02-04,-337.06,transfer_out,app_transfer
T011088,C0160,2026-02-04,-14.61,transport,card
T011302,C0163,2026-02-04,-108.5,utilities,direct_debit
T011385,C0164,2026-02-04,-86.02,retail,card
T011593,C0167,2026-02-04,-26.16,dining,card
T012346,C0177,2026-02-04,-15.88,dining,card
T012350,C0177,2026-02-04,-20.57,dining,card
T012625,C0182,2026-02-04,1303.65,salary,inbound_transfer
T012711,C0183,2026-02-04,-192.34,utilities,direct_debit
T012990,C0187,2026-02-04,3505.2,salary,inbound_transfer
T013060,C0188,2026-02-04,-17.66,subscription,direct_debit
T013164,C0189,2026-02-04,-13.59,transport,card
T013318,C0191,2026-02-04,-8.63,subscription,direct_debit
T013426,C0193,2026-02-04,-29.08,dining,card
T013428,C0193,2026-02-04,-64.94,cash_withdrawal,atm
T013433,C0193,2026-02-04,-337.71,transfer_out,app_transfer
T013509,C0194,2026-02-04,-96.98,utilities,direct_debit
T013535,C0195,2026-02-04,-94.65,retail,card
T013777,C0198,2026-02-04,-22.53,subscription,direct_debit
T013887,C0200,2026-02-04,789.87,salary,inbound_transfer
T000017,C0001,2026-02-05,-29.67,groceries,card
T000522,C0009,2026-02-05,-36.82,retail,card
T000526,C0009,2026-02-05,-73.94,groceries,card
T000653,C0011,2026-02-05,-173.05,transfer_out,app_transfer
T000920,C0015,2026-02-05,-48.87,dining,card
T000974,C0016,2026-02-05,-69.01,cash_withdrawal,atm
T001696,C0025,2026-02-05,-88.99,utilities,direct_debit
T001701,C0025,2026-02-05,-22.5,transport,card
T001702,C0025,2026-02-05,-79.89,retail,card
T001892,C0028,2026-02-05,-21.52,subscription,direct_debit
T002057,C0030,2026-02-05,-25.57,dining,card
T002060,C0030,2026-02-05,-39.09,dining,card
T002067,C0030,2026-02-05,-206.55,utilities,direct_debit
T002068,C0030,2026-02-05,-165.65,utilities,direct_debit
T002157,C0031,2026-02-05,-22.33,cash_withdrawal,atm
T002226,C0032,2026-02-05,-77.46,groceries,card
T002228,C0032,2026-02-05,-338.92,transfer_out,app_transfer
T002348,C0034,2026-02-05,-180.89,utilities,direct_debit
T002498,C0037,2026-02-05,1514.66,salary,inbound_transfer
T002605,C0038,2026-02-05,-151.3,transfer_out,app_transfer
T002663,C0039,2026-02-05,-82.44,utilities,direct_debit
T002750,C0040,2026-02-05,-79.56,cash_withdrawal,atm
T003277,C0048,2026-02-05,-124.82,retail,card
T003392,C0050,2026-02-05,-28.0,dining,card
T003495,C0051,2026-02-05,-66.15,groceries,card
T003500,C0051,2026-02-05,-41.18,retail,card
T003501,C0051,2026-02-05,-59.32,groceries,card
T003793,C0054,2026-02-05,-96.6,transfer_out,app_transfer
T003851,C0055,2026-02-05,-40.88,retail,card
T004028,C0058,2026-02-05,-34.43,dining,card
T004359,C0064,2026-02-05,-16.85,transport,card
T004481,C0066,2026-02-05,2640.73,salary,inbound_transfer
T004762,C0070,2026-02-05,-16.55,transport,card
T004764,C0070,2026-02-05,-19.24,dining,card
T004848,C0071,2026-02-05,-6.13,transport,card
T005087,C0074,2026-02-05,-62.58,retail,card
T005176,C0075,2026-02-05,-73.44,groceries,card
T005274,C0076,2026-02-05,-16.49,subscription,direct_debit
T005278,C0076,2026-02-05,-22.0,subscription,direct_debit
T005359,C0077,2026-02-05,-107.7,retail,card
T005369,C0077,2026-02-05,-24.96,groceries,card
T005503,C0079,2026-02-05,-249.81,transfer_out,app_transfer
T005748,C0082,2026-02-05,4478.08,salary,inbound_transfer
T005753,C0082,2026-02-05,-17.24,transport,card
T005894,C0085,2026-02-05,-15.92,subscription,direct_debit
T005896,C0085,2026-02-05,-24.15,dining,card
T006122,C0088,2026-02-05,-14.06,transport,card
T006531,C0093,2026-02-05,-9.86,subscription,direct_debit
T006708,C0095,2026-02-05,-55.46,dining,card
T006928,C0098,2026-02-05,-87.95,transfer_out,app_transfer
T007136,C0102,2026-02-05,-385.04,transfer_out,app_transfer
T007349,C0106,2026-02-05,-103.45,retail,card
T007420,C0108,2026-02-05,-67.47,utilities,direct_debit
T007481,C0109,2026-02-05,-28.12,dining,card
T007629,C0111,2026-02-05,-19.01,transport,card
T007814,C0113,2026-02-05,-186.91,transfer_out,app_transfer
T007851,C0114,2026-02-05,-24.17,transport,card
T007857,C0114,2026-02-05,-14.64,subscription,direct_debit
T007897,C0115,2026-02-05,-14.32,transport,card
T008198,C0119,2026-02-05,-41.04,groceries,card
T008369,C0121,2026-02-05,-5.36,subscription,direct_debit
T008637,C0126,2026-02-05,-92.44,retail,card
T008711,C0127,2026-02-05,-63.37,utilities,direct_debit
T009026,C0131,2026-02-05,-68.38,cash_withdrawal,atm
T009091,C0132,2026-02-05,-39.1,retail,card
T009288,C0134,2026-02-05,-95.79,utilities,direct_debit
T009438,C0136,2026-02-05,-90.54,groceries,card
T009448,C0136,2026-02-05,-161.05,utilities,direct_debit
T009505,C0137,2026-02-05,-59.72,dining,card
T009618,C0139,2026-02-05,-48.84,retail,card
T009718,C0141,2026-02-05,-20.95,groceries,card
T009945,C0144,2026-02-05,-60.88,cash_withdrawal,atm
T010067,C0146,2026-02-05,-41.56,retail,card
T010131,C0147,2026-02-05,-87.94,groceries,card
T010411,C0151,2026-02-05,-90.68,groceries,card
T010517,C0152,2026-02-05,-127.37,retail,card
T010589,C0153,2026-02-05,-23.43,dining,card
T010662,C0154,2026-02-05,-95.05,retail,card
T010908,C0157,2026-02-05,-285.77,transfer_out,app_transfer
T011521,C0166,2026-02-05,-259.16,transfer_out,app_transfer
T011596,C0167,2026-02-05,-25.85,groceries,card
T011875,C0170,2026-02-05,-58.17,dining,card
T012027,C0172,2026-02-05,-57.63,groceries,card
T012059,C0173,2026-02-05,-28.65,dining,card
T012402,C0178,2026-02-05,-30.95,retail,card
T012452,C0179,2026-02-05,3387.57,salary,inbound_transfer
T012519,C0180,2026-02-05,-55.51,dining,card
T012525,C0180,2026-02-05,-39.93,groceries,card
T012914,C0186,2026-02-05,-51.73,dining,card
T013580,C0196,2026-02-05,-68.54,retail,card
T013841,C0199,2026-02-05,1117.14,salary,inbound_transfer
T000146,C0003,2026-02-06,-25.38,groceries,card
T000206,C0004,2026-02-06,3860.74,salary,inbound_transfer
T000212,C0004,2026-02-06,-29.72,dining,card
T000293,C0005,2026-02-06,-88.59,transfer_out,app_transfer
T000339,C0006,2026-02-06,-64.3,retail,card
T000340,C0006,2026-02-06,-57.77,groceries,card
T000442,C0007,2026-02-06,-85.38,retail,card
T000596,C0010,2026-02-06,-29.9,transport,card
T000804,C0013,2026-02-06,-265.18,transfer_out,app_transfer
T001211,C0019,2026-02-06,1177.55,salary,inbound_transfer
T001434,C0022,2026-02-06,1553.45,salary,inbound_transfer
T001508,C0023,2026-02-06,-10.18,transport,card
T001511,C0023,2026-02-06,-60.39,groceries,card
T001699,C0025,2026-02-06,-146.5,utilities,direct_debit
T001708,C0025,2026-02-06,-261.22,transfer_out,app_transfer
T001749,C0026,2026-02-06,-126.6,retail,card
T001890,C0028,2026-02-06,-120.04,retail,card
T001971,C0029,2026-02-06,-24.63,transport,card
T002055,C0030,2026-02-06,3628.79,salary,inbound_transfer
T002056,C0030,2026-02-06,-37.54,groceries,card
T002430,C0036,2026-02-06,-21.5,transport,card
T002614,C0038,2026-02-06,-58.09,groceries,card
T002657,C0039,2026-02-06,-29.24,transport,card
T002948,C0043,2026-02-06,-67.24,groceries,card
T003064,C0045,2026-02-06,-165.15,utilities,direct_debit
T003197,C0047,2026-02-06,3721.61,salary,inbound_transfer
T003490,C0051,2026-02-06,-22.95,transport,card
T003686,C0053,2026-02-06,-137.44,utilities,direct_debit
T003843,C0055,2026-02-06,4019.86,salary,inbound_transfer
T003932,C0056,2026-02-06,-21.78,subscription,direct_debit
T003943,C0056,2026-02-06,-11.34,transport,card
T003944,C0056,2026-02-06,-34.67,dining,card
T004096,C0060,2026-02-06,-57.75,dining,card
T004203,C0062,2026-02-06,-20.83,transport,card
T004355,C0064,2026-02-06,-71.85,retail,card
T004357,C0064,2026-02-06,-60.51,retail,card
T004563,C0067,2026-02-06,-5.17,subscription,direct_debit
T004615,C0068,2026-02-06,-67.4,groceries,card
T004616,C0068,2026-02-06,-29.77,transport,card
T004929,C0072,2026-02-06,-88.12,groceries,card
T004994,C0073,2026-02-06,-89.82,groceries,card
T005179,C0075,2026-02-06,-122.05,transfer_out,app_transfer
T005505,C0079,2026-02-06,-60.47,groceries,card
T005506,C0079,2026-02-06,-75.12,retail,card
T005595,C0080,2026-02-06,-29.04,transport,card
T005757,C0082,2026-02-06,-35.87,dining,card
T005809,C0083,2026-02-06,-26.59,groceries,card
T005898,C0085,2026-02-06,-103.79,retail,card
T006076,C0087,2026-02-06,-21.46,transport,card
T006388,C0091,2026-02-06,-13.74,transport,card
T006709,C0095,2026-02-06,-37.99,retail,card
T006773,C0096,2026-02-06,-137.85,transfer_out,app_transfer
T006916,C0098,2026-02-06,-303.52,transfer_out,app_transfer
T007018,C0099,2026-02-06,-54.03,dining,card
T007241,C0104,2026-02-06,-22.51,transport,card
T007413,C0108,2026-02-06,-43.03,groceries,card
T007414,C0108,2026-02-06,-47.7,utilities,direct_debit
T007471,C0109,2026-02-06,-109.11,retail,card
T007480,C0109,2026-02-06,-85.45,groceries,card
T007732,C0112,2026-02-06,-48.84,dining,card
T007898,C0115,2026-02-06,-17.86,subscription,direct_debit
T008269,C0120,2026-02-06,4705.42,salary,inbound_transfer
T008275,C0120,2026-02-06,-73.53,groceries,card
T008545,C0125,2026-02-06,-11.93,transport,card
T008638,C0126,2026-02-06,-27.35,transport,card
T008788,C0128,2026-02-06,-17.0,dining,card
T008793,C0128,2026-02-06,-89.29,retail,card
T008950,C0130,2026-02-06,-86.21,groceries,card
T009093,C0132,2026-02-06,-8.42,transport,card
T009507,C0137,2026-02-06,-88.03,groceries,card
T009619,C0139,2026-02-06,-6.62,subscription,direct_debit
T009639,C0140,2026-02-06,-17.65,dining,card
T009722,C0141,2026-02-06,-86.34,retail,card
T010132,C0147,2026-02-06,-15.89,transport,card
T010509,C0152,2026-02-06,-69.22,cash_withdrawal,atm
T010906,C0157,2026-02-06,-17.11,dining,card
T011036,C0159,2026-02-06,-65.99,utilities,direct_debit
T011038,C0159,2026-02-06,-42.02,dining,card
T011110,C0161,2026-02-06,-67.96,groceries,card
T011520,C0166,2026-02-06,-21.23,groceries,card
T012023,C0172,2026-02-06,-54.05,groceries,card
T012058,C0173,2026-02-06,-154.17,utilities,direct_debit
T012101,C0174,2026-02-06,-207.63,utilities,direct_debit
T012108,C0174,2026-02-06,-163.87,utilities,direct_debit
T012255,C0176,2026-02-06,4056.81,salary,inbound_transfer
T012463,C0179,2026-02-06,-43.16,groceries,card
T012528,C0180,2026-02-06,-35.58,groceries,card
T012572,C0181,2026-02-06,-24.44,subscription,direct_debit
T012579,C0181,2026-02-06,-40.82,groceries,card
T012833,C0185,2026-02-06,-5.02,subscription,direct_debit
T012916,C0186,2026-02-06,-208.11,transfer_out,app_transfer
T013061,C0188,2026-02-06,-28.42,dining,card
T013063,C0188,2026-02-06,-77.3,groceries,card
T013151,C0189,2026-02-06,783.52,salary,inbound_transfer
T013157,C0189,2026-02-06,-73.3,retail,card
T013309,C0191,2026-02-06,-30.99,dining,card
T013342,C0192,2026-02-06,-19.41,dining,card
T013781,C0198,2026-02-06,-81.74,retail,card
T000289,C0005,2026-02-07,-36.84,groceries,card
T000346,C0006,2026-02-07,-18.4,groceries,card
T000532,C0009,2026-02-07,-21.09,subscription,direct_debit
T000646,C0011,2026-02-07,-66.52,cash_withdrawal,atm
T000871,C0014,2026-02-07,-100.82,cash_withdrawal,atm
T000914,C0015,2026-02-07,-87.33,groceries,card
T000986,C0016,2026-02-07,-27.59,transport,card
T001068,C0017,2026-02-07,-25.23,transport,card
T001212,C0019,2026-02-07,1244.37,salary,inbound_transfer
T001596,C0024,2026-02-07,-25.0,retail,card
T001706,C0025,2026-02-07,-306.88,transfer_out,app_transfer
T001748,C0026,2026-02-07,-29.71,transport,card
T001752,C0026,2026-02-07,-20.23,transport,card
T001754,C0026,2026-02-07,-99.79,retail,card
T001819,C0027,2026-02-07,3337.92,salary,inbound_transfer
T001969,C0029,2026-02-07,3712.53,salary,inbound_transfer
T002359,C0034,2026-02-07,-87.5,retail,card
T002753,C0040,2026-02-07,-14.94,dining,card
T003022,C0044,2026-02-07,983.82,salary,inbound_transfer
T003025,C0044,2026-02-07,-382.85,transfer_out,app_transfer
T003202,C0047,2026-02-07,-6.02,transport,card
T003390,C0050,2026-02-07,-91.64,groceries,card
T003689,C0053,2026-02-07,-209.33,transfer_out,app_transfer
T003845,C0055,2026-02-07,-51.24,groceries,card
T003852,C0055,2026-02-07,-49.66,dining,card
T004044,C0059,2026-02-07,1459.5,salary,inbound_transfer
T004420,C0065,2026-02-07,-7.13,transport,card
T004422,C0065,2026-02-07,-33.97,groceries,card
T004693,C0069,2026-02-07,-36.22,retail,card
T004931,C0072,2026-02-07,-5.9,transport,card
T004991,C0073,2026-02-07,3829.5,salary,inbound_transfer
T004992,C0073,2026-02-07,-89.3,transfer_out,app_transfer
T005352,C0077,2026-02-07,4351.34,salary,inbound_transfer
T005457,C0078,2026-02-07,-111.71,retail,card
T005673,C0081,2026-02-07,-17.58,transport,card
T006221,C0089,2026-02-07,-28.89,transport,card
T006308,C0090,2026-02-07,-17.32,transport,card
T006438,C0092,2026-02-07,-13.34,transport,card
T006439,C0092,2026-02-07,-235.02,transfer_out,app_transfer
T006771,C0096,2026-02-07,-27.13,transport,card
T007015,C0099,2026-02-07,-46.87,groceries,card
T007105,C0101,2026-02-07,-129.93,utilities,direct_debit
T007165,C0103,2026-02-07,-29.81,cash_withdrawal,atm
T007238,C0104,2026-02-07,-61.76,retail,card
T007580,C0110,2026-02-07,-58.17,dining,card
T007581,C0110,2026-02-07,-53.78,groceries,card
T007812,C0113,2026-02-07,-49.28,groceries,card
T007852,C0114,2026-02-07,-42.79,cash_withdrawal,atm
T008358,C0121,2026-02-07,-16.47,dining,card
T008437,C0123,2026-02-07,-147.08,transfer_out,app_transfer
T008440,C0123,2026-02-07,-18.63,groceries,card
T008468,C0124,2026-02-07,-44.69,retail,card
T008794,C0128,2026-02-07,-63.54,utilities,direct_debit
T009021,C0131,2026-02-07,-63.96,retail,card
T009025,C0131,2026-02-07,-57.96,groceries,card
T009095,C0132,2026-02-07,-28.38,transport,card
T009096,C0132,2026-02-07,-20.7,transport,card
T009641,C0140,2026-02-07,-78.41,groceries,card
T009723,C0141,2026-02-07,-21.97,subscription,direct_debit
T009895,C0143,2026-02-07,4409.22,salary,inbound_transfer
T009985,C0145,2026-02-07,-132.68,utilities,direct_debit
T010396,C0151,2026-02-07,1220.17,salary,inbound_transfer
T010817,C0156,2026-02-07,2866.37,salary,inbound_transfer
T011035,C0159,2026-02-07,-28.79,transport,card
T011084,C0160,2026-02-07,-100.91,retail,card
T011225,C0162,2026-02-07,3822.31,salary,inbound_transfer
T011453,C0165,2026-02-07,-220.61,transfer_out,app_transfer
T012112,C0174,2026-02-07,-67.49,groceries,card
T012206,C0175,2026-02-07,-77.82,retail,card
T012521,C0180,2026-02-07,-20.89,subscription,direct_debit
T012627,C0182,2026-02-07,-71.93,groceries,card
T012798,C0184,2026-02-07,-80.04,groceries,card
T012827,C0185,2026-02-07,-29.08,dining,card
T012830,C0185,2026-02-07,-13.98,dining,card
T012835,C0185,2026-02-07,-21.85,transport,card
T012913,C0186,2026-02-07,4132.03,salary,inbound_transfer
T013152,C0189,2026-02-07,815.36,salary,inbound_transfer
T013220,C0190,2026-02-07,-69.95,retail,card
T013222,C0190,2026-02-07,-22.47,groceries,card
T013341,C0192,2026-02-07,-41.04,dining,card
T013435,C0193,2026-02-07,-60.96,retail,card
T013436,C0193,2026-02-07,-58.84,dining,card
T013588,C0196,2026-02-07,-323.13,transfer_out,app_transfer
T013684,C0197,2026-02-07,-12.15,transport,card
T013779,C0198,2026-02-07,-97.13,retail,card
T013847,C0199,2026-02-07,-44.82,cash_withdrawal,atm
T000593,C0010,2026-02-08,-104.13,cash_withdrawal,atm
T000652,C0011,2026-02-08,-20.35,transport,card
T000879,C0014,2026-02-08,-288.09,transfer_out,app_transfer
T001214,C0019,2026-02-08,-65.7,groceries,card
T001218,C0019,2026-02-08,-130.78,transfer_out,app_transfer
T002155,C0031,2026-02-08,-41.01,retail,card
T002158,C0031,2026-02-08,-24.57,cash_withdrawal,atm
T002223,C0032,2026-02-08,-18.89,transport,card
T002413,C0035,2026-02-08,-173.11,transfer_out,app_transfer
T002438,C0036,2026-02-08,-15.77,transport,card
T002751,C0040,2026-02-08,-37.0,cash_withdrawal,atm
T002945,C0043,2026-02-08,-22.27,groceries,card
T003068,C0045,2026-02-08,-11.29,transport,card
T003598,C0052,2026-02-08,-27.58,transport,card
T003794,C0054,2026-02-08,-21.06,subscription,direct_debit
T004491,C0066,2026-02-08,-25.18,subscription,direct_debit
T004567,C0067,2026-02-08,-24.21,transport,card
T004703,C0069,2026-02-08,-89.78,retail,card
T004707,C0069,2026-02-08,-121.08,retail,card
T005001,C0073,2026-02-08,-48.57,groceries,card
T005082,C0074,2026-02-08,-23.96,transport,card
T005270,C0076,2026-02-08,-37.16,retail,card
T005357,C0077,2026-02-08,-52.65,retail,card
T005362,C0077,2026-02-08,-114.19,utilities,direct_debit
T005454,C0078,2026-02-08,-102.78,utilities,direct_debit
T005669,C0081,2026-02-08,-26.06,groceries,card
T005810,C0083,2026-02-08,-31.08,retail,card
T006214,C0089,2026-02-08,1187.6,salary,inbound_transfer
T006443,C0092,2026-02-08,-41.81,dining,card
T006701,C0095,2026-02-08,1987.11,salary,inbound_transfer
T006779,C0096,2026-02-08,-13.4,dining,card
T006923,C0098,2026-02-08,-96.45,cash_withdrawal,atm
T006927,C0098,2026-02-08,-26.12,retail,card
T007069,C0100,2026-02-08,-26.46,cash_withdrawal,atm
T007108,C0101,2026-02-08,-126.09,retail,card
T007168,C0103,2026-02-08,-70.91,groceries,card
T007417,C0108,2026-02-08,-23.1,transport,card
T007858,C0114,2026-02-08,-90.13,groceries,card
T007899,C0115,2026-02-08,-341.3,transfer_out,app_transfer
T007976,C0116,2026-02-08,-96.13,retail,card
T008200,C0119,2026-02-08,-77.9,retail,card
T008362,C0121,2026-02-08,-28.59,transport,card
T008438,C0123,2026-02-08,-10.86,transport,card
T008465,C0124,2026-02-08,-85.02,groceries,card
T008467,C0124,2026-02-08,-20.82,dining,card
T008469,C0124,2026-02-08,-41.11,retail,card
T008542,C0125,2026-02-08,-76.0,groceries,card
T009017,C0131,2026-02-08,-40.84,cash_withdrawal,atm
T009094,C0132,2026-02-08,-48.25,groceries,card
T009193,C0133,2026-02-08,-82.38,transfer_out,app_transfer
T009200,C0133,2026-02-08,-20.16,transport,card
T009726,C0141,2026-02-08,-63.9,groceries,card
T010153,C0148,2026-02-08,-296.33,transfer_out,app_transfer
T010513,C0152,2026-02-08,-65.31,groceries,card
T010904,C0157,2026-02-08,-318.93,transfer_out,app_transfer
T011301,C0163,2026-02-08,-6.15,subscription,direct_debit
T011683,C0168,2026-02-08,-26.0,transport,card
T011689,C0168,2026-02-08,-34.53,retail,card
T011693,C0168,2026-02-08,-28.51,transport,card
T011794,C0169,2026-02-08,-51.75,dining,card
T011796,C0169,2026-02-08,-11.41,subscription,direct_debit
